ratio,F1
0.0,0.6027397260273972
0.015,0.6027397260273972
0.03,0.6027397260273972
0.045,0.6027397260273972
0.06,0.6197183098591549
0.075,0.6197183098591549
0.09,0.6285714285714286
0.105,0.6285714285714286
0.12,0.6285714285714286
0.135,0.6376811594202899
0.15,0.6567164179104478
0.16499999999999998,0.6666666666666666
0.18,0.676923076923077
0.195,0.676923076923077
0.21,0.676923076923077
0.22499999999999998,0.6984126984126985
0.24,0.7096774193548387
0.255,0.7213114754098361
0.27,0.7213114754098361
0.285,0.7213114754098361
0.3,0.7213114754098361
