ratio,F1
0.0,0.8
0.015,0.8125000000000001
0.03,0.8125000000000001
0.045,0.8253968253968255
0.06,0.8253968253968255
0.075,0.8253968253968255
0.09,0.8387096774193548
0.105,0.8524590163934427
0.12,0.8813559322033898
0.135,0.896551724137931
0.15,0.896551724137931
0.16499999999999998,0.896551724137931
0.18,0.896551724137931
0.195,0.896551724137931
0.21,0.896551724137931
0.22499999999999998,0.896551724137931
0.24,0.896551724137931
0.255,0.896551724137931
0.27,0.896551724137931
0.285,0.896551724137931
0.3,0.896551724137931
