theta,F1 above
0.5,0.5333333333333333
0.525,0.5333333333333333
0.55,0.5333333333333333
0.575,0.5333333333333333
0.6,0.5333333333333333
0.625,0.5333333333333333
0.65,0.5333333333333333
0.675,0.5333333333333333
0.7,0.5333333333333333
0.725,0.5333333333333333
0.75,0.5333333333333333
0.775,0.5333333333333333
0.8,0.5384615384615384
0.825,0.5384615384615384
0.8500000000000001,0.5544554455445544
0.875,0.5544554455445544
0.9,0.5714285714285715
0.925,0.5625
0.95,0.5813953488372093
0.9750000000000001,0.6329113924050632
1.0,1.0
