ratio,F1
0.0,0.7088607594936709
0.015,0.725
0.03,0.725
0.045,0.7341772151898733
0.06,0.7435897435897436
0.075,0.7435897435897436
0.09,0.7435897435897436
0.105,0.7532467532467533
0.12,0.7532467532467533
0.135,0.7532467532467533
0.15,0.7532467532467533
0.16499999999999998,0.7532467532467533
0.18,0.7532467532467533
0.195,0.7532467532467533
0.21,0.7532467532467533
0.22499999999999998,0.763157894736842
0.24,0.7733333333333333
0.255,0.7837837837837839
0.27,0.7945205479452054
0.285,0.7945205479452054
0.3,0.7945205479452054
