theta,F1 above
0.5,0.9454545454545454
0.525,0.9454545454545454
0.55,0.9454545454545454
0.575,0.9454545454545454
0.6,0.962962962962963
0.625,0.962962962962963
0.65,0.962962962962963
0.675,0.962962962962963
0.7,0.962962962962963
0.725,0.962962962962963
0.75,0.962962962962963
0.775,0.9811320754716981
0.8,0.9811320754716981
0.825,0.9803921568627451
0.8500000000000001,0.9795918367346939
0.875,0.9795918367346939
0.9,0.9795918367346939
0.925,0.9795918367346939
0.95,0.9795918367346939
0.9750000000000001,1.0
1.0,1.0
