ratio,F1
0.0,0.29729729729729726
0.015,0.3013698630136986
0.03,0.3055555555555556
0.045,0.30985915492957744
0.06,0.3142857142857143
0.075,0.3188405797101449
0.09,0.3188405797101449
0.105,0.3235294117647059
0.12,0.33333333333333337
0.135,0.33333333333333337
0.15,0.3384615384615384
0.16499999999999998,0.34375000000000006
0.18,0.34920634920634924
0.195,0.34920634920634924
0.21,0.34920634920634924
0.22499999999999998,0.3548387096774193
0.24,0.36065573770491804
0.255,0.36666666666666664
0.27,0.37288135593220334
0.285,0.37288135593220334
0.3,0.3793103448275862
