theta,F1 above
0.5,0.976998904709748
0.525,0.9791437980241494
0.55,0.9791437980241494
0.575,0.979097909790979
0.6,0.9790055248618784
0.625,0.9800884955752213
0.65,0.9800443458980044
0.675,0.9811320754716981
0.7,0.9832775919732442
0.725,0.9832775919732442
0.75,0.9854748603351954
0.775,0.9854748603351954
0.8,0.9865771812080537
0.825,0.9876819708846584
0.8500000000000001,0.9876543209876543
0.875,0.9887640449438202
0.9,0.9887133182844243
0.925,0.9897377423033067
0.95,0.9896907216494845
0.9750000000000001,0.9907621247113163
1.0,1.0
