theta,ratio above
0.5,1.0
0.525,0.9983825313384553
0.55,0.997573797007683
0.575,0.997573797007683
0.6,0.9967650626769107
0.625,0.9967650626769107
0.65,0.9963606955115245
0.675,0.9959563283461383
0.7,0.9951475940153659
0.725,0.9943388596845936
0.75,0.9923170238576627
0.775,0.9911039223615042
0.8,0.9906995551961181
0.825,0.9902951880307319
0.8500000000000001,0.9894864536999596
0.875,0.9886777193691872
0.9,0.9874646178730287
0.925,0.9870602507076426
0.95,0.983420946219167
0.9750000000000001,0.9773554387383745
1.0,0.0
