theta,F1 above
0.5,0.927360774818402
0.525,0.927360774818402
0.55,0.928311057108141
0.575,0.928311057108141
0.6,0.9281364190012181
0.625,0.9290953545232273
0.65,0.928921568627451
0.675,0.9287469287469287
0.7,0.9287469287469287
0.725,0.9298892988929889
0.75,0.9331683168316832
0.775,0.9331683168316832
0.8,0.9341614906832298
0.825,0.9351620947630922
0.8500000000000001,0.9351620947630922
0.875,0.9349999999999999
0.9,0.9348370927318296
0.925,0.9345088161209067
0.95,0.9378960709759189
0.9750000000000001,0.9411764705882353
1.0,0.6304347826086957
