theta,F1 above
0.5,0.9898989898989898
0.525,0.9898989898989898
0.55,0.9898989898989898
0.575,0.9898989898989898
0.6,0.9898989898989898
0.625,0.9898989898989898
0.65,0.9898989898989898
0.675,0.9898989898989898
0.7,0.9910112359550561
0.725,0.990990990990991
0.75,0.990990990990991
0.775,0.990990990990991
0.8,0.990990990990991
0.825,0.9909502262443439
0.8500000000000001,0.9909297052154195
0.875,0.9909297052154195
0.9,0.990909090909091
0.925,0.9931192660550459
0.95,0.9930875576036866
0.9750000000000001,0.9930555555555556
1.0,0.0
