theta,F1 above
0.5,0.9865470852017937
0.525,0.9865470852017937
0.55,0.9865470852017937
0.575,0.9865168539325844
0.6,0.9876265466816648
0.625,0.9876265466816648
0.65,0.9886877828054299
0.675,0.9886877828054299
0.7,0.9886621315192744
0.725,0.9886621315192744
0.75,0.9908883826879271
0.775,0.9908883826879271
0.8,0.9908466819221969
0.825,0.9908466819221969
0.8500000000000001,0.9908466819221969
0.875,0.9908466819221969
0.9,0.9919816723940436
0.925,0.991907514450867
0.95,0.9918887601390498
0.9750000000000001,0.995260663507109
1.0,1.0
