ratio,F1
0.0,0.9702970297029703
0.015,0.9835706462212487
0.03,0.9846491228070177
0.045,0.9846491228070177
0.06,0.9846491228070177
0.075,0.9846491228070177
0.09,0.9846491228070177
0.105,0.9846491228070177
0.12,0.9846491228070177
0.135,0.9846491228070177
0.15,0.9846491228070177
0.16499999999999998,0.9846491228070177
0.18,0.9846491228070177
0.195,0.9846491228070177
0.21,0.9846491228070177
0.22499999999999998,0.9846491228070177
0.24,0.9857612267250822
0.255,0.9857612267250822
0.27,0.9857612267250822
0.285,0.9857612267250822
0.3,0.986842105263158
