theta,F1 above
0.5,0.9802631578947368
0.525,0.9801762114537445
0.55,0.9812568908489526
0.575,0.9823399558498896
0.6,0.9823008849557522
0.625,0.9823008849557522
0.65,0.9823008849557522
0.675,0.9823008849557522
0.7,0.983388704318937
0.725,0.9844789356984479
0.75,0.9855715871254163
0.775,0.9855394883203559
0.8,0.9855394883203559
0.825,0.9866071428571429
0.8500000000000001,0.9865168539325843
0.875,0.9864559819413092
0.9,0.9864253393665159
0.925,0.9863325740318907
0.95,0.9862700228832952
0.9750000000000001,0.9895227008149011
1.0,1.0
