theta,F1 above
0.5,0.9835680751173709
0.525,0.9847238542890716
0.55,0.9847238542890716
0.575,0.9847238542890716
0.6,0.9847238542890716
0.625,0.9847238542890716
0.65,0.9846878680800942
0.675,0.9846517119244392
0.7,0.9846517119244392
0.725,0.9846517119244392
0.75,0.9857819905213271
0.775,0.9857819905213271
0.8,0.985748218527316
0.825,0.9892473118279569
0.8500000000000001,0.9892473118279569
0.875,0.9892473118279569
0.9,0.9891956782713085
0.925,0.9903614457831326
0.95,0.9902912621359223
0.9750000000000001,0.9962640099626402
1.0,1.0
