theta,ratio above
0.5,1.0
0.525,0.9987868985038415
0.55,0.9983825313384553
0.575,0.9967650626769107
0.6,0.9955519611807522
0.625,0.9939344925192074
0.65,0.9927213910230489
0.675,0.9906995551961181
0.7,0.9894864536999596
0.725,0.9882733522038011
0.75,0.985847149211484
0.775,0.9846340477153255
0.8,0.983420946219167
0.825,0.9813991103922362
0.8500000000000001,0.9789729073999192
0.875,0.9753336029114436
0.9,0.9716942984229681
0.925,0.9696724625960372
0.95,0.9648200566114031
0.9750000000000001,0.9555196118075212
1.0,0.0
