theta,F1 above
0.5,0.6846361185983827
0.525,0.6829931972789116
0.55,0.6851595006934812
0.575,0.6873239436619719
0.6,0.6898550724637682
0.625,0.688622754491018
0.65,0.6918429003021148
0.675,0.6881720430107526
0.7,0.6875000000000001
0.725,0.6880000000000001
0.75,0.696078431372549
0.775,0.6962457337883959
0.8,0.7001795332136446
0.825,0.7001862197392924
0.8500000000000001,0.6976744186046512
0.875,0.7021696252465484
0.9,0.7078189300411523
0.925,0.715203426124197
0.95,0.7276887871853547
0.9750000000000001,0.7733990147783252
1.0,1.0
