theta,F1 above
0.5,0.6334841628959277
0.525,0.6354009077155824
0.55,0.6363636363636364
0.575,0.637329286798179
0.6,0.6370597243491577
0.625,0.6417445482866044
0.65,0.6436420722135008
0.675,0.6445497630331753
0.7,0.6444444444444444
0.725,0.641025641025641
0.75,0.6429725363489499
0.775,0.6461038961038961
0.8,0.6492659053833605
0.825,0.6502463054187192
0.8500000000000001,0.6477462437395659
0.875,0.6486486486486487
0.9,0.6506849315068493
0.925,0.6453900709219859
0.95,0.6472727272727273
0.9750000000000001,0.6528301886792452
1.0,1.0
