theta,F1 above
0.5,0.9777777777777779
0.525,0.9777777777777779
0.55,0.9777777777777779
0.575,0.9777777777777779
0.6,0.9777777777777779
0.625,0.9777306468716861
0.65,0.9787685774946921
0.675,0.9798087141339001
0.7,0.9798087141339001
0.725,0.9798087141339001
0.75,0.9798087141339001
0.775,0.9798087141339001
0.8,0.9798087141339001
0.825,0.9798087141339001
0.8500000000000001,0.9829424307036249
0.875,0.9839572192513368
0.9,0.9839572192513368
0.925,0.9849137931034484
0.95,0.9847826086956523
0.9750000000000001,0.9857612267250823
1.0,1.0
