theta,ratio above
0.5,1.0
0.525,0.9987868985038415
0.55,0.9967650626769107
0.575,0.9963606955115245
0.6,0.9943388596845936
0.625,0.9919126566922766
0.65,0.9902951880307319
0.675,0.9878689850384149
0.7,0.985847149211484
0.725,0.9838253133845531
0.75,0.9826122118883946
0.775,0.9781641730691468
0.8,0.9761423372422159
0.825,0.9741205014152851
0.8500000000000001,0.9729073999191266
0.875,0.9716942984229681
0.9,0.9680549939344926
0.925,0.9652244237767893
0.95,0.9632025879498585
0.9750000000000001,0.9563283461382935
1.0,0.0
