theta,F1 above
0.5,0.9842696629213483
0.525,0.9842696629213483
0.55,0.9842696629213483
0.575,0.9842696629213483
0.6,0.9842696629213483
0.625,0.9842696629213483
0.65,0.9842696629213483
0.675,0.9842696629213483
0.7,0.9842696629213483
0.725,0.9842696629213483
0.75,0.9842696629213483
0.775,0.9842696629213483
0.8,0.9842696629213483
0.825,0.9842696629213483
0.8500000000000001,0.9842696629213483
0.875,0.9853768278965128
0.9,0.9853768278965128
0.925,0.9864864864864865
0.95,0.9864864864864865
0.9750000000000001,0.9864864864864865
1.0,0.9908256880733944
