ratio,F1
0.0,0.9649532710280374
0.015,0.9838337182448037
0.03,0.9872832369942196
0.045,0.9872832369942196
0.06,0.9872832369942196
0.075,0.9884526558891455
0.09,0.9884526558891455
0.105,0.9884526558891455
0.12,0.9884526558891455
0.135,0.9896193771626298
0.15,0.9896193771626298
0.16499999999999998,0.9896193771626298
0.18,0.9896193771626298
0.195,0.9896193771626298
0.21,0.9907621247113163
0.22499999999999998,0.9907621247113163
0.24,0.9907621247113163
0.255,0.9907621247113163
0.27,0.9919261822376009
0.285,0.9919261822376009
0.3,0.9919261822376009
