theta,F1 above
0.5,0.992108229988726
0.525,0.992108229988726
0.55,0.992108229988726
0.575,0.9932279909706545
0.6,0.9932126696832579
0.625,0.9932126696832579
0.65,0.9954648526077098
0.675,0.9954648526077098
0.7,0.9954648526077098
0.725,0.9954648526077098
0.75,0.996594778660613
0.775,0.9965870307167236
0.8,0.9965792474344355
0.825,0.9965792474344355
0.8500000000000001,0.9965714285714286
0.875,0.9965635738831615
0.9,0.9965556831228473
0.925,0.9976958525345622
0.95,0.9976798143851509
0.9750000000000001,0.9988304093567251
1.0,1.0
