theta,F1 above
0.5,0.9527104959630911
0.525,0.9560185185185186
0.55,0.9559164733178654
0.575,0.9570267131242741
0.6,0.9568261376896149
0.625,0.9568261376896149
0.65,0.9579439252336448
0.675,0.9590643274853801
0.7,0.9601873536299765
0.725,0.9612220916568742
0.75,0.9612220916568742
0.775,0.9634864546525324
0.8,0.9634864546525324
0.825,0.9634864546525324
0.8500000000000001,0.9634864546525324
0.875,0.9656804733727811
0.9,0.965435041716329
0.925,0.9653524492234169
0.95,0.9660194174757282
0.9750000000000001,0.9702970297029702
1.0,1.0
