theta,F1 above
0.5,0.6325301204819278
0.525,0.6354009077155824
0.55,0.6402439024390245
0.575,0.6391437308868502
0.6,0.6419753086419753
0.625,0.6416275430359938
0.65,0.6456692913385826
0.675,0.6443381180223284
0.7,0.6473429951690821
0.725,0.6482084690553747
0.75,0.6481178396072013
0.775,0.6499162479061976
0.8,0.6497461928934011
0.825,0.6495726495726496
0.8500000000000001,0.6506024096385542
0.875,0.6516464471403812
0.9,0.647787610619469
0.925,0.641304347826087
0.95,0.6422018348623854
0.9750000000000001,0.6374045801526717
1.0,1.0
