theta,F1 above
0.5,0.9766949152542374
0.525,0.9766454352441613
0.55,0.9766454352441613
0.575,0.9766454352441613
0.6,0.9776833156216791
0.625,0.9776833156216791
0.65,0.978723404255319
0.675,0.978723404255319
0.7,0.9797657082002129
0.725,0.9797657082002129
0.75,0.9797657082002129
0.775,0.9797657082002129
0.8,0.9797657082002129
0.825,0.9808102345415779
0.8500000000000001,0.9807692307692307
0.875,0.9806866952789699
0.9,0.9826839826839826
0.925,0.9847826086956522
0.95,0.9854096520763188
0.9750000000000001,0.9919447640966628
1.0,1.0
