theta,F1 above
0.5,0.9197080291970803
0.525,0.9197080291970803
0.55,0.9208282582216809
0.575,0.9219512195121949
0.6,0.9242053789731051
0.625,0.9253365973072216
0.65,0.9251533742331288
0.675,0.9285714285714286
0.7,0.9297163995067816
0.725,0.9306930693069306
0.75,0.9306930693069306
0.775,0.9330024813895783
0.8,0.9330024813895783
0.825,0.933997509339975
0.8500000000000001,0.935
0.875,0.9348370927318297
0.9,0.9345088161209067
0.925,0.9365482233502539
0.95,0.9384615384615385
0.9750000000000001,0.9494680851063831
1.0,1.0
