theta,F1 above
0.5,0.9873708381171068
0.525,0.9885057471264368
0.55,0.9896432681242807
0.575,0.9896432681242807
0.6,0.9907621247113163
0.625,0.9907621247113163
0.65,0.9907621247113163
0.675,0.9907621247113163
0.7,0.9907407407407407
0.725,0.9907407407407407
0.75,0.991869918699187
0.775,0.991869918699187
0.8,0.991869918699187
0.825,0.9930232558139535
0.8500000000000001,0.9930232558139535
0.875,0.9930232558139535
0.9,0.993006993006993
0.925,0.993006993006993
0.95,0.9941107184923439
0.9750000000000001,0.9951923076923077
1.0,1.0
