ratio,F1
0.0,0.7994757536041939
0.015,0.8316326530612245
0.03,0.8549810844892812
0.045,0.87173100871731
0.06,0.8825710754017306
0.075,0.8891625615763548
0.09,0.8918918918918919
0.105,0.8959608323133414
0.12,0.8986568986568987
0.135,0.902676399026764
0.15,0.902676399026764
0.16499999999999998,0.9040097205346295
0.18,0.9119420989143546
0.195,0.9312796208530806
0.21,0.9350649350649352
0.22499999999999998,0.9400705052878966
0.24,0.9413145539906104
0.255,0.9425556858147714
0.27,0.9437939110070257
0.285,0.9474912485414235
0.3,0.949941792782305
