theta,F1 above
0.5,0.9767441860465117
0.525,0.97669256381798
0.55,0.9777777777777779
0.575,0.9788182831661092
0.6,0.9799107142857143
0.625,0.9799107142857143
0.65,0.9810055865921788
0.675,0.9810055865921788
0.7,0.9810055865921788
0.725,0.9832026875699889
0.75,0.9854096520763187
0.775,0.9865168539325843
0.8,0.9865168539325843
0.825,0.9876265466816648
0.8500000000000001,0.9887133182844244
0.875,0.9887133182844244
0.9,0.9898074745186863
0.925,0.9897843359818388
0.95,0.9897610921501706
0.9750000000000001,0.9907834101382489
1.0,1.0
