theta,ratio above
0.5,1.0
0.525,0.9995956328346138
0.55,0.9987868985038415
0.575,0.9983825313384553
0.6,0.9983825313384553
0.625,0.9983825313384553
0.65,0.9963606955115245
0.675,0.9947432268499797
0.7,0.9935301253538212
0.725,0.9919126566922766
0.75,0.9906995551961181
0.775,0.9894864536999596
0.8,0.9878689850384149
0.825,0.9866558835422564
0.8500000000000001,0.9854427820460978
0.875,0.9854427820460978
0.9,0.9854427820460978
0.925,0.983420946219167
0.95,0.9813991103922362
0.9750000000000001,0.9741205014152851
1.0,0.0
