theta,F1 above
0.5,0.8607918263090676
0.525,0.8604353393085787
0.55,0.8626444159178434
0.575,0.8637532133676092
0.6,0.8637532133676092
0.625,0.8637532133676092
0.65,0.8649350649350649
0.675,0.8683181225554107
0.7,0.8679738562091504
0.725,0.8725361366622864
0.75,0.8736842105263158
0.775,0.8745046235138706
0.8,0.8764940239043825
0.825,0.8776595744680852
0.8500000000000001,0.8799999999999999
0.875,0.8799999999999999
0.9,0.8799999999999999
0.925,0.8808567603748327
0.95,0.8817204301075268
0.9750000000000001,0.8870523415977961
1.0,1.0
