theta,F1 above
0.5,0.9788583509513742
0.525,0.9788583509513742
0.55,0.9788583509513742
0.575,0.9788583509513742
0.6,0.9788583509513742
0.625,0.9788583509513742
0.65,0.9798941798941798
0.675,0.9798941798941798
0.7,0.9809322033898304
0.725,0.9830148619957537
0.75,0.9829787234042553
0.775,0.9829059829059829
0.8,0.9828693790149893
0.825,0.9828326180257511
0.8500000000000001,0.985945945945946
0.875,0.9858541893362351
0.9,0.9858541893362351
0.925,0.9900771775082691
0.95,0.9899888765294773
0.9750000000000001,0.9910313901345291
1.0,1.0
