theta,F1 above
0.5,0.7597122302158272
0.525,0.7613469985358712
0.55,0.7600596125186289
0.575,0.7623318385650225
0.6,0.7671232876712328
0.625,0.7651632970451011
0.65,0.7699530516431924
0.675,0.7667731629392971
0.7,0.7699836867862969
0.725,0.7766666666666666
0.75,0.7802385008517888
0.775,0.7795414462081129
0.8,0.7867647058823529
0.825,0.7906976744186047
0.8500000000000001,0.7928286852589642
0.875,0.790983606557377
0.9,0.8058455114822547
0.925,0.8195329087048832
0.95,0.8286334056399133
0.9750000000000001,0.8618266978922716
1.0,1.0
