theta,ratio above
0.5,1.0
0.525,0.9991912656692277
0.55,0.9983825313384553
0.575,0.9983825313384553
0.6,0.9979781641730692
0.625,0.9963606955115245
0.65,0.9955519611807522
0.675,0.9935301253538212
0.7,0.9927213910230489
0.725,0.9919126566922766
0.75,0.9919126566922766
0.775,0.9911039223615042
0.8,0.9898908208653457
0.825,0.9886777193691872
0.8500000000000001,0.9878689850384149
0.875,0.985847149211484
0.9,0.9846340477153255
0.925,0.9830165790537808
0.95,0.9797816417306915
0.9750000000000001,0.9729073999191266
1.0,0.0
