theta,F1 above
0.5,0.9883843717001055
0.525,0.9883843717001055
0.55,0.9904761904761904
0.575,0.9915254237288136
0.6,0.9925768822905621
0.625,0.9925452609158679
0.65,0.9925452609158679
0.675,0.9925293489861259
0.7,0.9925293489861259
0.725,0.9925293489861259
0.75,0.9925293489861259
0.775,0.993576017130621
0.8,0.9946178686759957
0.825,0.9956709956709956
0.8500000000000001,0.9967284623773173
0.875,0.9967069154774972
0.9,0.9966850828729282
0.925,0.9966555183946487
0.95,0.9977426636568849
0.9750000000000001,0.9988465974625144
1.0,1.0
