ratio,F1
0.0,0.9584295612009239
0.015,0.9665513264129182
0.03,0.9724137931034482
0.045,0.9770642201834863
0.06,0.9782359679266895
0.075,0.9794050343249427
0.09,0.9794050343249427
0.105,0.9794050343249427
0.12,0.9794050343249427
0.135,0.9794050343249427
0.15,0.9794050343249427
0.16499999999999998,0.9794050343249427
0.18,0.9805714285714285
0.195,0.9805714285714285
0.21,0.9805714285714285
0.22499999999999998,0.9805714285714285
0.24,0.9805714285714285
0.255,0.9805714285714285
0.27,0.9805714285714285
0.285,0.9805714285714285
0.3,0.9817351598173517
