theta,F1 above
0.5,0.9896432681242807
0.525,0.9907834101382489
0.55,0.991907514450867
0.575,0.9918887601390498
0.6,0.9930394431554525
0.625,0.9941656942823804
0.65,0.9941520467836257
0.675,0.9941520467836257
0.7,0.9953161592505855
0.725,0.9953051643192489
0.75,0.9953051643192489
0.775,0.9976359338061466
0.8,0.997624703087886
0.825,0.9975961538461539
0.8500000000000001,0.9975728155339806
0.875,0.9975308641975309
0.9,0.9975186104218362
0.925,0.9975062344139651
0.95,0.9987452948557088
0.9750000000000001,1.0
1.0,1.0
