theta,ratio above
0.5,1.0
0.525,0.9987868985038415
0.55,0.9971694298422968
0.575,0.9955519611807522
0.6,0.9947432268499797
0.625,0.9935301253538212
0.65,0.9915082895268904
0.675,0.9894864536999596
0.7,0.9878689850384149
0.725,0.9870602507076426
0.75,0.9842296805499393
0.775,0.9826122118883946
0.8,0.9805903760614638
0.825,0.9793772745653053
0.8500000000000001,0.9773554387383745
0.875,0.976546704407602
0.9,0.9757379700768297
0.925,0.9745248685806712
0.95,0.9696724625960372
0.9750000000000001,0.9636069551152446
1.0,0.0
