theta,ratio above
0.5,1.0
0.525,0.9967650626769107
0.55,0.9939344925192074
0.575,0.9915082895268904
0.6,0.9902951880307319
0.625,0.9870602507076426
0.65,0.9838253133845531
0.675,0.9813991103922362
0.7,0.9757379700768297
0.725,0.9720986655883542
0.75,0.9680549939344926
0.775,0.9640113222806308
0.8,0.9547108774767489
0.825,0.9494541043267287
0.8500000000000001,0.945410432672867
0.875,0.9401536595228468
0.9,0.933683784876668
0.925,0.9272139102304893
0.95,0.914678528103518
0.9750000000000001,0.9045693489688638
1.0,0.0
