theta,F1 above
0.5,0.9702970297029703
0.525,0.972314507198228
0.55,0.9733924611973392
0.575,0.9733924611973392
0.6,0.9733333333333334
0.625,0.9732739420935413
0.65,0.9732739420935413
0.675,0.9743589743589743
0.7,0.9743589743589743
0.725,0.9753914988814317
0.75,0.9775784753363229
0.775,0.9775280898876404
0.8,0.9786276715410572
0.825,0.9807909604519773
0.8500000000000001,0.9807474518686297
0.875,0.9829738933030647
0.9,0.9840546697038723
0.925,0.9839816933638443
0.95,0.9861431870669746
0.9750000000000001,0.9917355371900827
1.0,1.0
