theta,F1 above
0.5,0.963963963963964
0.525,0.9650507328072154
0.55,0.9661399548532732
0.575,0.9672316384180792
0.6,0.9683257918552037
0.625,0.9683257918552037
0.65,0.9703872437357632
0.675,0.9714937286202965
0.7,0.9714285714285714
0.725,0.9714285714285714
0.75,0.9747126436781609
0.775,0.9746543778801844
0.8,0.9746543778801844
0.825,0.9767441860465116
0.8500000000000001,0.9767441860465116
0.875,0.9778296382730455
0.9,0.9788732394366197
0.925,0.9809976247030879
0.95,0.9854368932038835
0.9750000000000001,0.986267166042447
1.0,1.0
