theta,F1 above
0.5,0.9185905224787364
0.525,0.9183922046285017
0.55,0.9195121951219513
0.575,0.9195121951219513
0.6,0.9195121951219513
0.625,0.9195121951219513
0.65,0.9206349206349206
0.675,0.9206349206349206
0.7,0.9202453987730062
0.725,0.9223181257706535
0.75,0.9234567901234568
0.775,0.9245982694684796
0.8,0.9255583126550869
0.825,0.9265255292652552
0.8500000000000001,0.9275
0.875,0.9269521410579346
0.9,0.9279393173198484
0.925,0.9279393173198484
0.95,0.929113924050633
0.9750000000000001,0.9335038363171356
1.0,1.0
