ratio,F1
0.0,0.9185905224787364
0.015,0.9323671497584543
0.03,0.9487485101311085
0.045,0.9560047562425684
0.06,0.9596199524940618
0.075,0.9607609988109393
0.09,0.9607609988109393
0.105,0.9607609988109393
0.12,0.9619952494061758
0.135,0.9619952494061758
0.15,0.9619952494061758
0.16499999999999998,0.9619952494061758
0.18,0.963226571767497
0.195,0.965680473372781
0.21,0.9681227863046046
0.22499999999999998,0.9705535924617196
0.24,0.9705535924617196
0.255,0.972972972972973
0.27,0.9741784037558686
0.285,0.9777777777777777
0.3,0.9789719626168225
