ratio,F1
0.0,0.9871645274212368
0.015,0.9929906542056075
0.03,0.9929906542056075
0.045,0.9929906542056075
0.06,0.9929906542056075
0.075,0.9929906542056075
0.09,0.9941656942823804
0.105,0.9941656942823804
0.12,0.9941656942823804
0.135,0.9941656942823804
0.15,0.9941656942823804
0.16499999999999998,0.9941656942823804
0.18,0.9941656942823804
0.195,0.9941656942823804
0.21,0.9941656942823804
0.22499999999999998,0.9941656942823804
0.24,0.9941656942823804
0.255,0.9953379953379954
0.27,0.9964994165694282
0.285,0.9964994165694282
0.3,0.9964994165694282
