theta,F1 above
0.5,0.7968337730870713
0.525,0.7984084880636604
0.55,0.7994652406417112
0.575,0.8005390835579514
0.6,0.7999999999999999
0.625,0.8021680216802167
0.65,0.8043775649794802
0.675,0.8076923076923077
0.7,0.8099173553719008
0.725,0.8093922651933702
0.75,0.8100558659217877
0.775,0.8117977528089887
0.8,0.8163841807909604
0.825,0.8181818181818181
0.8500000000000001,0.821173104434907
0.875,0.8201438848920863
0.9,0.8191027496382055
0.925,0.8192419825072886
0.95,0.826151560178306
0.9750000000000001,0.8297872340425533
1.0,1.0
