theta,F1 above
0.5,0.9865168539325843
0.525,0.9864864864864864
0.55,0.9864864864864864
0.575,0.9864864864864864
0.6,0.9864864864864864
0.625,0.9864864864864864
0.65,0.9864559819413092
0.675,0.9875706214689265
0.7,0.9875424688561721
0.725,0.9875424688561721
0.75,0.9875424688561721
0.775,0.9875424688561721
0.8,0.9886363636363636
0.825,0.9886363636363636
0.8500000000000001,0.9886363636363636
0.875,0.9886363636363636
0.9,0.9897610921501706
0.925,0.9908256880733946
0.95,0.9907834101382489
0.9750000000000001,0.991812865497076
1.0,1.0
