theta,F1 above
0.5,0.9851767388825542
0.525,0.9851088201603665
0.55,0.9851088201603665
0.575,0.9862385321100917
0.6,0.9862385321100917
0.625,0.9862385321100917
0.65,0.9862385321100917
0.675,0.9862385321100917
0.7,0.9862385321100917
0.725,0.9873417721518988
0.75,0.9873417721518988
0.775,0.9896193771626297
0.8,0.9896193771626297
0.825,0.9896193771626297
0.8500000000000001,0.9895953757225433
0.875,0.9895712630359212
0.9,0.9895227008149011
0.925,0.9894736842105264
0.95,0.9894736842105264
0.9750000000000001,0.9892984542211652
1.0,1.0
