theta,F1 above
0.5,0.7926509186351707
0.525,0.7947368421052632
0.55,0.797886393659181
0.575,0.799468791500664
0.6,0.8010680907877169
0.625,0.8005354752342705
0.65,0.8032345013477089
0.675,0.8032345013477089
0.7,0.8064952638700948
0.725,0.8097826086956521
0.75,0.8119891008174387
0.775,0.8160442600276624
0.8,0.8212290502793296
0.825,0.8223776223776224
0.8500000000000001,0.8241912798874824
0.875,0.8236953455571228
0.9,0.8262108262108261
0.925,0.823699421965318
0.95,0.8259587020648967
0.9750000000000001,0.8310502283105022
1.0,1.0
