theta,F1 above
0.5,0.8536585365853658
0.525,0.8536585365853658
0.55,0.8536585365853658
0.575,0.8536585365853658
0.6,0.8547008547008548
0.625,0.8567931456548348
0.65,0.8588957055214724
0.675,0.8610086100861007
0.7,0.8641975308641975
0.725,0.8635235732009925
0.75,0.8667496886674969
0.775,0.8689138576779026
0.8,0.8704402515723272
0.825,0.8770595690747782
0.8500000000000001,0.8770595690747782
0.875,0.8792884371029225
0.9,0.8789808917197452
0.925,0.8809218950064021
0.95,0.8837209302325583
0.9750000000000001,0.888304862023653
1.0,1.0
