output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Structured_DBLP-GoogleScholar_0.2_da=None_0.0_cal=temperature_id=0.jsonl, 0.922518, 0.025306
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Structured_DBLP-GoogleScholar_0.3_da=None_0.0_cal=temperature_id=0.jsonl, 0.861985, 0.045948
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Structured_DBLP-GoogleScholar_0.4_da=None_0.0_cal=temperature_id=0.jsonl, 0.868020, 0.042143
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Structured_DBLP-GoogleScholar_0.5_da=None_0.0_cal=temperature_id=0.jsonl, 0.798419, 0.062002
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Structured_DBLP-GoogleScholar_0.6_da=None_0.0_cal=temperature_id=0.jsonl, 0.795082, 0.059999
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Structured_DBLP-GoogleScholar_0.7_da=None_0.0_cal=temperature_id=0.jsonl, 0.706192, 0.088812
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Structured_DBLP-GoogleScholar_0.8_da=None_0.0_cal=temperature_id=0.jsonl, 0.693816, 0.081897
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Structured_DBLP-GoogleScholar_0.9_da=None_0.0_cal=temperature_id=0.jsonl, 0.622721, 0.108614
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Structured_DBLP-GoogleScholar_1.0_da=None_0.0_cal=temperature_id=0.jsonl, 0.621005, 0.099598
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.0_da=None_0.0_cal=None_id=0.jsonl, 0.987654, 0.003777
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.1_da=None_0.0_cal=None_id=0.jsonl, 0.985177, 0.004895
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.2_da=None_0.0_cal=None_id=0.jsonl, 0.985981, 0.004435
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.3_da=None_0.0_cal=None_id=0.jsonl, 0.986207, 0.003913
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.4_da=None_0.0_cal=None_id=0.jsonl, 0.980088, 0.006141
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.5_da=None_0.0_cal=None_id=0.jsonl, 0.977778, 0.007764
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.6_da=None_0.0_cal=None_id=0.jsonl, 0.980791, 0.005555
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.7_da=None_0.0_cal=None_id=0.jsonl, 0.970297, 0.008978
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.8_da=None_0.0_cal=None_id=0.jsonl, 0.977273, 0.006956
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.9_da=None_0.0_cal=None_id=0.jsonl, 0.969484, 0.008658
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_1.0_da=None_0.0_cal=None_id=0.jsonl, 0.965129, 0.009670
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.0_da=None_0.0_cal=ensemble_id=0.jsonl, 0.990971, 0.002656
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.1_da=None_0.0_cal=ensemble_id=0.jsonl, 0.988610, 0.003039
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.2_da=None_0.0_cal=ensemble_id=0.jsonl, 0.993007, 0.002255
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.3_da=None_0.0_cal=ensemble_id=0.jsonl, 0.993135, 0.002022
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.4_da=None_0.0_cal=ensemble_id=0.jsonl, 0.988962, 0.003858
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.5_da=None_0.0_cal=ensemble_id=0.jsonl, 0.988384, 0.003497
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.6_da=None_0.0_cal=ensemble_id=0.jsonl, 0.997768, 0.001681
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.7_da=None_0.0_cal=ensemble_id=0.jsonl, 0.993450, 0.002970
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.8_da=None_0.0_cal=ensemble_id=0.jsonl, 0.996618, 0.002014
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.9_da=None_0.0_cal=ensemble_id=0.jsonl, 0.989643, 0.003108
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_1.0_da=None_0.0_cal=ensemble_id=0.jsonl, 0.985604, 0.005219
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.0_da=None_0.0_cal=temperature_id=0.jsonl, 0.986517, 0.004749
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.1_da=None_0.0_cal=temperature_id=0.jsonl, 0.980571, 0.006158
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.2_da=None_0.0_cal=temperature_id=0.jsonl, 0.987165, 0.004519
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.3_da=None_0.0_cal=temperature_id=0.jsonl, 0.990805, 0.003233
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.4_da=None_0.0_cal=temperature_id=0.jsonl, 0.980088, 0.006962
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.5_da=None_0.0_cal=temperature_id=0.jsonl, 0.975610, 0.009303
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.6_da=None_0.0_cal=temperature_id=0.jsonl, 0.973834, 0.009192
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.7_da=None_0.0_cal=temperature_id=0.jsonl, 0.970297, 0.010945
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.8_da=None_0.0_cal=temperature_id=0.jsonl, 0.971363, 0.009878
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_0.9_da=None_0.0_cal=temperature_id=0.jsonl, 0.964953, 0.011636
output/er_magellan/Structured/DBLP-ACM/Structured_DBLP-ACM_ood=Dirty_DBLP-ACM_1.0_da=None_0.0_cal=temperature_id=0.jsonl, 0.964286, 0.012845
