,ratio,f1_all
0,0.0,0.6237623762376238
1,0.015789473684210527,0.6550868486352358
2,0.031578947368421054,0.6965174129353233
3,0.04736842105263158,0.7254408060453401
4,0.06315789473684211,0.760204081632653
5,0.07894736842105263,0.7877237851662404
6,0.09473684210526316,0.8142493638676845
7,0.1105263157894737,0.8329048843187661
8,0.12631578947368421,0.854922279792746
9,0.14210526315789473,0.8682170542635659
10,0.15789473684210525,0.8727272727272727
11,0.1736842105263158,0.8871391076115486
12,0.18947368421052632,0.9005235602094241
13,0.20526315789473684,0.9109947643979057
14,0.2210526315789474,0.9190600522193211
15,0.2368421052631579,0.9298701298701298
16,0.25263157894736843,0.9381443298969072
17,0.26842105263157895,0.9462915601023019
18,0.28421052631578947,0.9489795918367347
19,0.3,0.9543147208121827
