,theta,f1_above,f1_all,ratio_above
0,0.5,0.8883248730964467,0.8883248730964467,1.0
1,0.5263157894736842,0.8905852417302799,0.8905852417302799,0.9989561586638831
2,0.5526315789473684,0.8905852417302799,0.8905852417302799,0.9979123173277662
3,0.5789473684210527,0.8951406649616369,0.8956743002544529,0.9953027139874739
4,0.6052631578947368,0.8974358974358975,0.8979591836734693,0.9947807933194155
5,0.631578947368421,0.8974358974358975,0.8979591836734693,0.9947807933194155
6,0.6578947368421053,0.8997429305912595,0.9002557544757033,0.9926931106471816
7,0.6842105263157895,0.902061855670103,0.903061224489796,0.9921711899791231
8,0.7105263157894737,0.90625,0.9081632653061223,0.9900835073068893
9,0.7368421052631579,0.9133858267716535,0.9164556962025316,0.9864300626304802
10,0.763157894736842,0.9153439153439153,0.9191919191919192,0.9843423799582464
11,0.7894736842105263,0.9222520107238605,0.9265822784810128,0.9817327766179541
12,0.8157894736842105,0.9222520107238605,0.9265822784810128,0.9791231732776617
13,0.8421052631578947,0.9247311827956988,0.9292929292929294,0.9770354906054279
14,0.868421052631579,0.9272237196765498,0.9319899244332494,0.975991649269311
15,0.8947368421052632,0.9297297297297297,0.9343434343434345,0.9723382045929019
16,0.9210526315789473,0.9344262295081966,0.9396984924623116,0.9671189979123174
17,0.9473684210526315,0.9340659340659341,0.9396984924623116,0.9634655532359081
18,0.9736842105263157,0.943502824858757,0.95,0.9545929018789144
19,1.0,1.0,1.0,0.0
