,ratio,f1_all
0,0.0,0.8883248730964467
1,0.015789473684210527,0.9191919191919192
2,0.031578947368421054,0.9370277078085644
3,0.04736842105263158,0.9526184538653367
4,0.06315789473684211,0.9629629629629629
5,0.07894736842105263,0.9704433497536945
6,0.09473684210526316,0.977886977886978
7,0.1105263157894737,0.9803921568627452
8,0.12631578947368421,0.9828009828009829
9,0.14210526315789473,0.9877750611246944
10,0.15789473684210525,0.9902439024390244
11,0.1736842105263158,0.9902439024390244
12,0.18947368421052632,0.9926650366748166
13,0.20526315789473684,0.9926650366748166
14,0.2210526315789474,0.9951219512195122
15,0.2368421052631579,0.9951219512195122
16,0.25263157894736843,0.9951219512195122
17,0.26842105263157895,0.9951219512195122
18,0.28421052631578947,0.9951219512195122
19,0.3,0.9951219512195122
