,ratio,f1_all
0,0.0,0.9248780487804878
1,0.015789473684210527,0.9442018437651625
2,0.031578947368421054,0.9566891241578441
3,0.04736842105263158,0.9639596347909659
4,0.06315789473684211,0.9688846337960746
5,0.07894736842105263,0.9741873804971318
6,0.09473684210526316,0.9756330625895843
7,0.1105263157894737,0.9785612196283944
8,0.12631578947368421,0.9795335554497857
9,0.14210526315789473,0.9829059829059829
10,0.15789473684210525,0.984819734345351
11,0.1736842105263158,0.9867424242424242
12,0.18947368421052632,0.9877010406811731
13,0.20526315789473684,0.9896128423040604
14,0.2210526315789474,0.9934148635936031
15,0.2368421052631579,0.9962476547842403
16,0.25263157894736843,0.9976580796252927
17,0.26842105263157895,0.9976580796252927
18,0.28421052631578947,0.99812734082397
19,0.3,0.99812734082397
