,theta,f1_above,f1_all,ratio_above
0,0.5,0.9500699953336444,0.9500699953336444,1.0
1,0.5263157894736842,0.9508656995788489,0.951048951048951,0.9991292232671543
2,0.5526315789473684,0.9526044110746129,0.9529137529137528,0.9982584465343086
3,0.5789473684210527,0.9534555712270804,0.9538030797946804,0.9977359804946012
4,0.6052631578947368,0.9547169811320755,0.9551401869158879,0.9968652037617555
5,0.631578947368421,0.9549976314542871,0.9556282111163008,0.9958202716823407
6,0.6578947368421053,0.9553231939163498,0.9561157796451913,0.9951236502960641
7,0.6842105263157895,0.9566460219151977,0.9574964969640355,0.9939045628700801
8,0.7105263157894737,0.9586935638808838,0.9598130841121495,0.9916405433646813
9,0.7368421052631579,0.9608127721335269,0.9621672115833722,0.9897248345524208
10,0.763157894736842,0.9615571776155719,0.9631013545072397,0.9885057471264368
11,0.7894736842105263,0.9629268292682926,0.9644527595884004,0.987460815047022
12,0.8157894736842105,0.9642682329906999,0.9658399625643426,0.9864158829676071
13,0.8421052631578947,0.9646017699115044,0.9662921348314607,0.985022640195054
14,0.868421052631579,0.9673590504451038,0.9691011235955056,0.9829327760362243
15,0.8947368421052632,0.97002997002997,0.971936389148737,0.9796238244514106
16,0.9210526315789473,0.9716312056737588,0.9737827715355805,0.9752699407871822
17,0.9473684210526315,0.9745718733783081,0.9770920991117344,0.9691745036572623
18,0.9736842105263157,0.9777777777777777,0.981290926099158,0.9533263671194706
19,1.0,1.0,1.0,0.0
