,ratio,f1_all
0,0.0,0.919607843137255
1,0.015789473684210527,0.9382596013612057
2,0.031578947368421054,0.9551807228915662
3,0.04736842105263158,0.9644572526416907
4,0.06315789473684211,0.9697841726618704
5,0.07894736842105263,0.9736967957914873
6,0.09473684210526316,0.9785202863961814
7,0.1105263157894737,0.9804668889947594
8,0.12631578947368421,0.9814374107567825
9,0.14210526315789473,0.9828897338403042
10,0.15789473684210525,0.984819734345351
11,0.1736842105263158,0.9853010905642485
12,0.18947368421052632,0.9872219592995741
13,0.20526315789473684,0.991041961338991
14,0.2210526315789474,0.9948332550493189
15,0.2368421052631579,0.99812734082397
16,0.25263157894736843,0.99859616284511
17,0.26842105263157895,0.99859616284511
18,0.28421052631578947,0.9990645463049579
19,0.3,0.9995324918186068
