,ratio,f1_all
0,0.0,0.9500699953336444
1,0.015789473684210527,0.9677117454375292
2,0.031578947368421054,0.9770920991117344
3,0.04736842105263158,0.981290926099158
4,0.06315789473684211,0.9873654656059897
5,0.07894736842105263,0.9901914992993929
6,0.09473684210526316,0.9920449227889565
7,0.1105263157894737,0.9948525970987365
8,0.12631578947368421,0.9967243799719234
9,0.14210526315789473,0.9971936389148736
10,0.15789473684210525,0.9981290926099158
11,0.1736842105263158,0.9985974754558204
12,0.18947368421052632,0.9985974754558204
13,0.20526315789473684,0.9985974754558204
14,0.2210526315789474,0.9985974754558204
15,0.2368421052631579,0.9985974754558204
16,0.25263157894736843,0.9995324918186068
17,0.26842105263157895,0.9995324918186068
18,0.28421052631578947,0.9995324918186068
19,0.3,0.9995324918186068
