,theta,f1_above,f1_all,ratio_above
0,0.5,0.9489603024574669,0.9489603024574669,1.0
1,0.5263157894736842,0.9529691211401424,0.9532798489853704,0.9977359804946012
2,0.5526315789473684,0.9549808429118775,0.9556185080264401,0.9954719609892023
3,0.5789473684210527,0.9589570255915016,0.9598867390278433,0.9926854754440961
4,0.6052631578947368,0.9609756097560976,0.9622641509433962,0.98989898989899
5,0.631578947368421,0.9612555174104953,0.9627182633317602,0.9885057471264368
6,0.6578947368421053,0.96318407960199,0.9651272384542884,0.9851967955416231
7,0.6842105263157895,0.9628886659979938,0.9651272384542884,0.9832810867293625
8,0.7105263157894737,0.9635627530364372,0.9661016949152542,0.9811912225705329
9,0.7368421052631579,0.9658685685175752,0.9685002350728726,0.9794496691048415
10,0.763157894736842,0.9670781893004115,0.9699530516431925,0.9773598049460118
11,0.7894736842105263,0.9674418604651163,0.9704086425551903,0.9757924068268896
12,0.8157894736842105,0.9687174139728884,0.9718045112781954,0.9735283873214907
13,0.8421052631578947,0.9694736842105263,0.9727699530516432,0.9690003483106931
14,0.868421052631579,0.9708840656431974,0.9741662752465947,0.9653430860327412
15,0.8947368421052632,0.9740540540540541,0.9775070290534208,0.9580285614768373
16,0.9210526315789473,0.977460142935679,0.9807962529274005,0.9529780564263323
17,0.9473684210526315,0.9807909604519774,0.9840823970037452,0.9453152211772902
18,0.9736842105263157,0.978927203065134,0.9896421845574388,0.8766980146290491
19,1.0,1.0,1.0,0.0
