,theta,f1_above,f1_all,ratio_above
0,0.5,0.9494855004677268,0.9494855004677268,1.0
1,0.5263157894736842,0.9507273580478648,0.9509116409537166,0.9986067572274469
2,0.5526315789473684,0.9523360075507316,0.9527374824520355,0.9972135144548938
3,0.5789473684210527,0.9536862003780718,0.9542056074766355,0.9966910484151863
4,0.6052631578947368,0.9557774607703281,0.9566028931404573,0.9947753396029259
5,0.631578947368421,0.9569789674952199,0.9579831932773109,0.9933820968303727
6,0.6578947368421053,0.958273381294964,0.9594027064862343,0.9918146987112504
7,0.6842105263157895,0.9591542527630947,0.9602989257356376,0.9909439219784048
8,0.7105263157894737,0.9627118644067797,0.9640018700327254,0.9883315917798676
9,0.7368421052631579,0.9633610161211529,0.964936886395512,0.9858934169278997
10,0.763157894736842,0.9644619940769991,0.9662921348314607,0.98380355276907
11,0.7894736842105263,0.96575682382134,0.9677117454375292,0.9818878439568095
12,0.8157894736842105,0.9682619647355164,0.970436414828719,0.9778822709857192
13,0.8421052631578947,0.9694189602446484,0.9718837863167759,0.9745733194009056
14,0.868421052631579,0.9718749999999999,0.9747191011235955,0.9696969696969697
15,0.8947368421052632,0.9746568109820486,0.9775070290534208,0.965168930686172
16,0.9210526315789473,0.9774104683195592,0.980760206475833,0.9554162312783002
17,0.9473684210526315,0.981042654028436,0.9849906191369605,0.9373040752351097
18,0.9736842105263157,0.9899261249160509,0.9929808142255498,0.9054336468129571
19,1.0,1.0,1.0,0.0
