,ratio,f1_all
0,0.0,0.9493908153701968
1,0.015789473684210527,0.9643527204502815
2,0.031578947368421054,0.9740932642487047
3,0.04736842105263158,0.9783631232361242
4,0.06315789473684211,0.984514312529329
5,0.07894736842105263,0.9868544600938967
6,0.09473684210526316,0.9887218045112781
7,0.1105263157894737,0.9891866478608369
8,0.12631578947368421,0.9896519285042332
9,0.14210526315789473,0.9905838041431262
10,0.15789473684210525,0.9910588235294118
11,0.1736842105263158,0.9910588235294118
12,0.18947368421052632,0.9910588235294118
13,0.20526315789473684,0.9919924634950542
14,0.2210526315789474,0.9938881053126468
15,0.2368421052631579,0.9957766306898169
16,0.25263157894736843,0.9967182372245663
17,0.26842105263157895,0.9967182372245663
18,0.28421052631578947,0.9967182372245663
19,0.3,0.9967182372245663
