,ratio,f1_all
0,0.0,0.951061865189289
1,0.015789473684210527,0.9681587448084911
2,0.031578947368421054,0.9759481961147086
3,0.04736842105263158,0.9814814814814815
4,0.06315789473684211,0.9861239592969472
5,0.07894736842105263,0.9888785912882297
6,0.09473684210526316,0.9907149489322191
7,0.1105263157894737,0.9916356877323421
8,0.12631578947368421,0.9920966992096699
9,0.14210526315789473,0.9930200093066543
10,0.15789473684210525,0.9953358208955224
11,0.1736842105263158,0.9953358208955224
12,0.18947368421052632,0.9953358208955224
13,0.20526315789473684,0.996265172735761
14,0.2210526315789474,0.997196261682243
15,0.2368421052631579,0.9981290926099158
16,0.25263157894736843,0.9990645463049579
17,0.26842105263157895,0.9990645463049579
18,0.28421052631578947,0.9990645463049579
19,0.3,0.9990645463049579
