,ratio,f1_all
0,0.0,0.9292337725719864
1,0.015789473684210527,0.9437439379243452
2,0.031578947368421054,0.9556412729026037
3,0.04736842105263158,0.9639596347909659
4,0.06315789473684211,0.9692898272552783
5,0.07894736842105263,0.9732057416267942
6,0.09473684210526316,0.9780743565300286
7,0.1105263157894737,0.9805040418449834
8,0.12631578947368421,0.984352773826458
9,0.14210526315789473,0.985781990521327
10,0.15789473684210525,0.9872219592995741
11,0.1736842105263158,0.988179669030733
12,0.18947368421052632,0.9900896649362907
13,0.20526315789473684,0.992467043314501
14,0.2210526315789474,0.9957766306898169
15,0.2368421052631579,0.9976580796252927
16,0.25263157894736843,0.9990645463049579
17,0.26842105263157895,0.9995324918186068
18,0.28421052631578947,0.9995324918186068
19,0.3,0.9995324918186068
