,ratio,f1_all
0,0.0,0.952513966480447
1,0.015789473684210527,0.9646511627906976
2,0.031578947368421054,0.9758812615955473
3,0.04736842105263158,0.9823255813953488
4,0.06315789473684211,0.9869646182495345
5,0.07894736842105263,0.9902097902097902
6,0.09473684210526316,0.9911339244050397
7,0.1105263157894737,0.9920597851471277
8,0.12631578947368421,0.9929873772791024
9,0.14210526315789473,0.9948525970987365
10,0.15789473684210525,0.9953183520599251
11,0.1736842105263158,0.9962546816479401
12,0.18947368421052632,0.9967213114754099
13,0.20526315789473684,0.9971883786316776
14,0.2210526315789474,0.9971883786316776
15,0.2368421052631579,0.9976580796252927
16,0.25263157894736843,0.9976580796252927
17,0.26842105263157895,0.9976580796252927
18,0.28421052631578947,0.9976580796252927
19,0.3,0.9976580796252927
