,theta,f1_above,f1_all,ratio_above
0,0.5,0.9519408502772643,0.9519408502772643,1.0
1,0.5263157894736842,0.9534883720930232,0.9537037037037037,0.9970393591083246
2,0.5526315789473684,0.9563585171281089,0.9570041608876559,0.9942528735632183
3,0.5789473684210527,0.9576271186440678,0.9584103512014788,0.9926854754440961
4,0.6052631578947368,0.9598867390278433,0.9607752653437932,0.9911180773249739
5,0.631578947368421,0.9612476370510397,0.9621771217712178,0.98989898989899
6,0.6578947368421053,0.9616295594504974,0.9626556016597511,0.9883315917798676
7,0.6842105263157895,0.9629981024667932,0.9640552995391705,0.9871125043538836
8,0.7105263157894737,0.9629277566539923,0.9640552995391705,0.9851967955416231
9,0.7368421052631579,0.9633507853403142,0.9645324735145095,0.9843260188087775
10,0.763157894736842,0.9642686993806574,0.9654855039116429,0.9832810867293625
11,0.7894736842105263,0.9655502392344498,0.9668508287292817,0.9817136886102403
12,0.8157894736842105,0.9664429530201343,0.967741935483871,0.979972135144549
13,0.8421052631578947,0.9672762271414821,0.9686924493554327,0.9778822709857192
14,0.868421052631579,0.9694619486185166,0.97100782328578,0.9747474747474747
15,0.8947368421052632,0.9712054660810152,0.9728235836020267,0.9705677464298154
16,0.9210526315789473,0.9743336623889438,0.9760589318600368,0.9629049111807733
17,0.9473684210526315,0.9788519637462235,0.9806094182825486,0.9524555903866249
18,0.9736842105263157,0.9846965699208444,0.9865678554886522,0.9334726576105886
19,1.0,1.0,1.0,0.0
